"Dark chamber: optode #1, serial no. 293"																							
"Light chamber: optode #2, serial no. 294"																							
																							
																							
Day (6/23/2012 + )	Hour	Min	Time	Timestamp				DO_1 (µM) (dark)		DO_1 (% sat)		"DO_1 (Temp, deg C)"		DO_2 (µM) (light)		DO_2 (% sat)		"DO_2 (Temp, deg C)"					
3	7	24	102	72	362946	92315	5523	327253	83164	5489													
3	7	26	102	72	362951	92328	5528	328724	83540	5490													
3	7	28	102	72	362372	92188	5531	328098	83392	5495													
3	7	30	102	72	363568	92491	5531	327671	83287	5497													
3	7	32	102	72	362476	92210	5529	327893	83346	5498													
3	7	34	102	72	363703	92519	5528	327875	83344	5500													
3	7	36	102	72	362769	92284	5529	327864	83346	5502													
3	7	38	102	72	362884	92317	5531	327189	83179	5504													
3	7	40	102	72	362813	92305	5533	328343	83481	5508													
3	7	42	102	72	363303	92431	5534	327199	83197	5511													
3	7	44	102	72	362528	92237	5535	327221	83211	5515													
3	7	46	102	72	362665	92275	5537	327512	83291	5518													
3	7	48	102	72	362783	92301	5535	327322	83243	5518													
3	7	50	102	72	362726	92280	5532	327848	83375	5517													
3	7	52	102	72	361782	92033	5529	327513	83282	5514													
3	7	54	102	72	362525	92215	5526	326930	83124	5509													
3	7	56	102	72	362781	92273	5523	326573	83024	5505													
3	7	58	102	72	361974	92063	5521	326346	82959	5501													
3	8	0	102	72	361952	92053	5519	326907	83095	5498													
3	8	2	102	72	362304	92137	5517	326787	83046	5489													
3	8	4	102	72	362358	92145	5514	326590	82987	5485													
3	8	6	102	72	362437	92159	5512	326436	82943	5483													
3	8	8	102	72	362536	92182	5511	327188	83119	5476													
3	8	10	102	72	362687	92225	5513	326277	82894	5479													
3	8	12	102	72	362776	92254	5516	326416	82936	5482													
3	8	14	102	72	363286	92386	5517	327723	83269	5483													
3	8	16	102	72	363065	92334	5519	326369	82935	5487													
3	8	18	102	72	362747	92260	5521	326489	82974	5491													
3	8	20	102	72	363119	92357	5522	327217	83167	5495													
3	8	22	102	72	363039	92330	5520	326647	83025	5496													
3	8	24	102	72	362647	92227	5518	327451	83230	5497													
3	8	26	102	72	363538	92450	5517	326906	83091	5496													
3	8	28	102	72	362615	92218	5518	327247	83184	5499													
3	8	30	102	72	362474	92189	5521	326559	83017	5503													
3	8	32	102	72	363110	92364	5526	326775	83083	5508													
3	8	34	102	72	363403	92446	5529	328222	83461	5513													
3	8	36	102	72	362999	92348	5532	326935	83142	5517													
3	8	38	102	72	363112	92378	5532	327850	83380	5519													
3	8	40	102	72	363510	92478	5532	327746	83357	5521													
3	8	42	102	72	363656	92515	5531	327445	83285	5523													
3	8	44	102	72	363003	92352	5533	326491	83049	5526													
3	8	46	102	72	362846	92316	5534	327365	83276	5529													
3	8	48	102	72	363340	92449	5537	326618	83094	5532													
3	8	50	102	72	363344	92455	5540	326714	83127	5536													
3	8	52	102	72	363180	92417	5541	328053	83476	5540													
3	8	54	102	72	363358	92466	5543	327753	83407	5544													
3	8	56	102	72	362990	92377	5545	328407	83582	5548													
3	8	58	102	72	363393	92478	5544	327874	83448	5548													
3	9	0	102	72	363252	92436	5542	327145	83259	5547													
3	9	2	102	72	363224	92418	5537	327091	83231	5540													
3	9	4	102	72	363440	92465	5534	326538	83062	5527													
3	9	6	102	72	363735	92532	5530	327397	83264	5519													
3	9	8	102	72	363303	92418	5528	326883	83121	5513													
3	9	10	102	72	363381	92432	5526	326426	82985	5504													
3	9	12	102	72	362730	92267	5526	326793	83077	5503													
3	9	14	102	72	362774	92284	5529	327297	83196	5499													
3	9	16	102	72	362762	92285	5531	326778	83070	5502													
3	9	18	102	72	363087	92366	5530	327084	83145	5501													
3	9	20	102	72	362424	92192	5528	326232	82926	5499													
3	9	22	102	72	363016	92338	5525	327135	83154	5499													
3	9	24	102	72	363315	92412	5525	327772	83318	5500													
3	9	26	102	72	362880	92310	5528	327106	83157	5503													
3	9	28	102	72	363122	92381	5533	327184	83188	5509													
3	9	30	102	72	363417	92462	5535	328265	83470	5512													
3	9	32	102	72	363283	92426	5534	328329	83490	5514													
3	9	34	102	72	362540	92232	5532	327380	83248	5513													
3	9	36	102	72	363885	92571	5530	326685	83072	5514													
3	9	38	102	72	363520	92481	5532	327581	83305	5516													
3	9	40	102	72	363361	92447	5534	326793	83113	5520													
3	9	42	102	72	361971	92097	5536	328156	83462	5521													
3	9	44	102	72	363126	92386	5534	327359	83257	5520													
3	9	46	102	72	362421	92203	5532	327004	83165	5519													
3	9	48	102	72	363481	92469	5531	327441	83277	5520													
3	9	50	102	72	362819	92302	5531	326556	83055	5521													
3	9	52	102	72	363174	92396	5533	326759	83111	5524													
3	9	54	102	72	363100	92383	5536	326931	83162	5527													
3	9	56	102	72	363227	92425	5540	327063	83203	5530													
3	9	58	102	72	363302	92451	5543	327376	83289	5533													
3	10	0	102	72	363724	92564	5545	327664	83371	5537													
3	10	2	102	72	363379	92478	5546	327211	83266	5542													
3	10	4	102	72	363183	92428	5545	328243	83532	5543													
3	10	6	102	72	363015	92389	5547	328013	83482	5547													
3	10	8	102	72	362757	92329	5550	327150	83270	5551													
3	10	10	102	72	362750	92330	5551	328541	83632	5555													
3	10	12	102	72	363625	92562	5555	328654	83672	5560													
3	10	14	102	72	363528	92540	5556	328112	83543	5564													
3	10	16	102	72	363232	92461	5554	327339	83346	5564													
3	10	18	102	72	363430	92505	5552	328029	83518	5563													
3	10	20	102	72	363317	92470	5549	328065	83520	5559													
3	10	22	102	72	363656	92560	5551	327501	83379	5560													
3	10	24	102	72	363001	92405	5555	326857	83218	5562													
3	10	26	102	72	363002	92415	5559	327620	83417	5564													
3	10	28	102	72	363560	92568	5564	327983	83519	5568													
3	10	30	102	72	363509	92562	5567	327800	83483	5574													
3	10	32	102	72	363673	92607	5569	327839	83503	5578													
3	10	34	102	72	363355	92530	5570	328169	83593	5581													
3	10	36	102	72	363556	92584	5572	327950	83545	5585													
3	10	38	102	72	363643	92608	5572	327964	83554	5587													
3	10	40	102	72	363806	92648	5571	327413	83416	5588													
3	10	42	102	72	363931	92681	5572	327075	83332	5589													
3	10	44	102	72	363308	92525	5573	327348	83406	5591													
3	10	46	102	72	363359	92541	5575	326749	83258	5594													
3	10	48	102	72	363997	92710	5577	326835	83287	5597													
3	10	50	102	72	363286	92536	5580	328063	83606	5600													
3	10	52	102	72	363432	92574	5580	327905	83570	5602													
3	10	54	102	72	363406	92566	5580	327028	83349	5603													
3	10	56	102	72	362826	92422	5582	327235	83405	5604													
3	10	58	102	72	363903	92701	5584	327180	83394	5606													
3	11	0	102	72	364188	92780	5586	327081	83375	5609													
3	11	2	102	72	363403	92584	5588	327284	83430	5610													
3	11	4	102	72	363378	92581	5589	327734	83547	5611													
3	11	6	102	72	363796	92684	5588	327879	83581	5610													
3	11	8	102	72	363339	92564	5586	327551	83493	5608													
3	11	10	102	72	362694	92399	5586	327638	83513	5607													
3	11	12	102	72	362819	92435	5588	326679	83271	5608													
3	11	14	102	72	362972	92479	5590	327188	83405	5610													
3	11	16	102	72	363641	92654	5592	327196	83410	5611													
3	11	18	102	72	363484	92617	5593	327829	83574	5613													
3	11	20	102	72	363249	92560	5594	327137	83402	5615													
3	11	22	102	72	362741	92435	5596	327277	83444	5618													
3	11	24	102	72	362608	92407	5599	327881	83604	5621													
3	11	26	102	72	363131	92547	5601	327253	83451	5624													
3	11	28	102	72	362971	92511	5604	327829	83605	5627													
3	11	30	102	72	362881	92491	5605	328053	83666	5629													
3	11	32	102	72	362789	92471	5606	328321	83740	5632													
3	11	34	102	72	363698	92708	5609	328564	83808	5635													
3	11	36	102	72	362557	92416	5608	327960	83659	5637													
3	11	38	102	72	362985	92531	5611	327551	83561	5640													
3	11	40	102	72	363328	92627	5614	327666	83598	5644													
3	11	42	102	72	363158	92588	5616	328030	83695	5646													
3	11	44	102	72	363505	92683	5619	327712	83620	5648													
3	11	46	102	72	362945	92537	5618	328908	83930	5651													
3	11	48	102	72	363361	92648	5620	329617	84115	5652													
3	11	50	102	72	363665	92729	5621	327840	83664	5654													
3	11	52	102	72	363632	92725	5623	327945	83696	5656													
3	11	54	102	72	363799	92773	5625	328629	83875	5658													
3	11	56	102	72	363819	92780	5626	328773	83914	5659													
3	11	58	102	72	363408	92679	5628	328406	83825	5661													
3	12	0	102	72	364066	92849	5629	327586	83618	5663													
3	12	2	102	72	363371	92676	5630	328360	83819	5664													
3	12	4	102	72	363187	92633	5632	327776	83672	5665													
3	12	6	102	72	362814	92540	5633	327861	83696	5666													
3	12	8	102	72	363516	92720	5633	327117	83507	5667													
3	12	10	102	72	363468	92710	5634	328274	83804	5668													
3	12	12	102	72	363526	92731	5637	327484	83606	5669													
3	12	14	102	72	362603	92502	5639	328483	83864	5671													
3	12	16	102	72	363427	92718	5642	327348	83578	5672													
3	12	18	102	72	363515	92743	5643	329019	84007	5673													
3	12	20	102	72	363416	92718	5643	328346	83837	5674													
3	12	22	102	72	362171	92406	5646	328083	83776	5677													
3	12	24	102	72	364084	92899	5647	328424	83866	5678													
3	12	26	102	72	363148	92665	5650	328307	83841	5681													
3	12	28	102	72	362711	92558	5651	328934	84004	5682													
3	12	30	102	72	362361	92474	5654	329222	84083	5685													
3	12	32	102	72	362669	92559	5656	329092	84057	5688													
3	12	34	102	72	363225	92706	5659	329155	84078	5691													
3	12	36	102	72	362671	92565	5659	329029	84050	5692													
3	12	38	102	72	362920	92632	5660	328762	83987	5695													
3	12	40	102	72	362852	92621	5663	328868	84020	5697													
3	12	42	102	72	363123	92693	5664	329353	84147	5699													
3	12	44	102	72	363223	92720	5665	329693	84237	5700													
3	12	46	102	72	362616	92567	5666	328377	83903	5701													
3	12	48	102	72	362323	92497	5668	329119	84098	5704													
3	12	50	102	72	362148	92458	5670	329720	84258	5707													
3	12	52	102	72	362123	92460	5674	329220	84137	5710													
3	12	54	102	72	362291	92508	5676	328449	83944	5712													
3	12	56	102	72	362378	92532	5677	329156	84128	5713													
3	12	58	102	72	362433	92550	5678	329955	84334	5714													
3	13	0	102	72	361544	92323	5678	329729	84278	5715													
3	13	2	102	72	362331	92526	5679	329103	84119	5716													
3	13	4	102	72	361966	92437	5681	329644	84259	5716													
3	13	6	102	72	362577	92595	5682	329340	84182	5717													
3	13	8	102	72	362535	92584	5682	328538	83976	5716													
3	13	10	102	72	363121	92736	5683	329230	84152	5716													
3	13	12	102	72	361997	92450	5683	328835	84050	5715													
3	13	14	102	72	361317	92279	5684	329349	84181	5715													
3	13	16	102	72	361710	92383	5686	328056	83852	5716													
3	13	18	102	72	361943	92447	5687	329011	84096	5716													
3	13	20	102	72	360912	92186	5689	328869	84059	5716													
3	13	22	102	72	361590	92361	5690	328743	84028	5716													
3	13	24	102	72	361363	92304	5690	328955	84082	5716													
3	13	26	102	72	361645	92377	5690	328300	83914	5716													
3	13	28	102	72	361080	92233	5691	328765	84031	5715													
3	13	30	102	72	361644	92380	5692	327894	83809	5715													
3	13	32	102	72	361111	92245	5692	329661	84261	5715													
3	13	34	102	72	361350	92307	5693	329079	84112	5715													
3	13	36	102	72	360673	92136	5693	329475	84213	5715													
3	13	38	102	72	360826	92175	5693	328884	84060	5714													
3	13	40	102	72	361587	92369	5693	329017	84093	5714													
3	13	42	102	72	361395	92320	5693	328507	83961	5713													
3	13	44	102	72	360725	92149	5693	328612	83986	5712													
3	13	46	102	72	360638	92127	5693	329606	84238	5711													
3	13	48	102	72	360439	92077	5694	329341	84169	5710													
3	13	50	102	72	360870	92187	5694	329197	84127	5708													
3	13	52	102	72	361284	92293	5694	329229	84134	5708													
3	13	54	102	72	360422	92074	5694	329555	84216	5707													
3	13	56	102	73	359797	91914	5694	329355	84164	5707													
3	13	58	102	72	361000	92222	5694	328865	84037	5706													
3	14	0	102	72	360314	92047	5694	328188	83863	5705													
3	14	2	102	72	360611	92123	5695	329743	84261	5706													
3	14	4	102	72	361163	92265	5695	329830	84281	5705													
3	14	6	102	72	360711	92150	5695	329216	84123	5704													
3	14	8	102	72	361280	92298	5696	329007	84071	5705													
3	14	10	102	72	360282	92046	5697	329144	84108	5705													
3	14	12	102	72	361102	92257	5698	329034	84081	5706													
3	14	14	102	72	360965	92226	5700	329380	84173	5708													
3	14	16	102	72	361301	92317	5702	329648	84245	5709													
3	14	18	102	72	361441	92359	5705	329974	84332	5711													
3	14	20	102	72	361383	92351	5707	330212	84400	5714													
3	14	22	102	72	361327	92340	5709	329273	84165	5717													
3	14	24	102	72	361844	92475	5710	330169	84400	5719													
3	14	26	102	72	361867	92482	5711	328939	84090	5722													
3	14	28	102	72	361222	92319	5712	330092	84388	5723													
3	14	30	102	72	361402	92366	5712	330049	84382	5726													
3	14	32	102	72	360821	92218	5712	329451	84233	5727													
3	14	34	102	72	361642	92426	5711	329801	84324	5728													
3	14	36	102	72	361994	92516	5711	329371	84215	5728													
3	14	38	102	72	361654	92429	5711	329622	84279	5728													
3	14	40	102	72	360861	92227	5712	330439	84488	5728													
3	14	42	102	72	360886	92234	5712	329375	84216	5728													
3	14	44	102	72	361254	92330	5713	329427	84229	5728													
3	14	46	102	72	361733	92454	5714	329654	84288	5729													
3	14	48	102	72	361254	92334	5715	330426	84486	5729													
3	14	50	102	72	361373	92366	5715	329595	84274	5729													
3	14	52	102	72	361182	92319	5716	328573	84014	5730													
3	14	54	102	72	361157	92314	5716	329472	84245	5730													
3	14	56	102	72	360950	92262	5717	329097	84149	5730													
3	14	58	102	72	361061	92291	5717	329699	84303	5731													
3	15	0	102	72	361257	92341	5717	330211	84434	5730													
3	15	2	102	72	361246	92339	5717	329592	84275	5730													
3	15	4	102	72	361011	92278	5717	329568	84268	5729													
3	15	6	102	72	361189	92324	5717	330620	84536	5729													
3	15	8	102	72	360970	92268	5717	329688	84296	5728													
